TIME;ID;TYPE;LINK;POSITION;SPEED;STATE;DISTANCE;PASSENGERS;TRAVELED_NODES
07:01:05.45;15;Tram;TRAM_S2 TRAM_S3;1502.073 0.173;11.000;PICKUP;1200.000;U_B144 U_B958 U_B253 U_B786 U_B394 U_B46 U_B831 U_B575 U_B100 U_B800 U_B940 U_B721 U_B176 U_B964 U_B122 U_B693 U_B326 U_B117 U_B527 U_B329 U_B998 U_B266 U_B12 U_B709 U_B776 U_B489 U_B8 U_B651 U_B664 U_B657 U_B56 U_B426 U_B952 U_B531 U_B101 U_B264 U_B748 U_B296 U_B947 U_B9 U_B730 U_B962 U_B240 U_B515 U_B993 U_B556 U_B414 U_B37 U_B868 U_B180 U_B112 U_B824 U_B191 U_B788 U_B391 U_B457 U_B992 U_B424 U_B371 U_B618 U_B996 U_B731 U_B523 U_B525 U_B281 U_B399 U_B972 U_B743 U_B445 U_B257;
07:02:05.45;15;Tram;TRAM_S3 TRAM_S4;2102.073 49.827;11.000;PICKUP;1800.000;U_B144 U_B958 U_B253 U_B786 U_B394 U_B46 U_B831 U_B575 U_B100 U_B800 U_B940 U_B721 U_B176 U_B964 U_B122 U_B693 U_B326 U_B117 U_B527 U_B329 U_B998 U_B266 U_B12 U_B709 U_B776 U_B489 U_B8 U_B651 U_B664 U_B657 U_B56 U_B426 U_B952 U_B531 U_B101 U_B264 U_B748 U_B296 U_B947 U_B9 U_B730 U_B962 U_B240 U_B515 U_B993 U_B556 U_B414 U_B37 U_B868 U_B180 U_B112 U_B824 U_B191 U_B788 U_B391 U_B457 U_B992 U_B424 U_B371 U_B618 U_B996 U_B731 U_B523 U_B525 U_B281 U_B399 U_B972 U_B743 U_B445 U_B257;
07:03:05.45;15;Tram;TRAM_S3 TRAM_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B144 U_B958 U_B253 U_B786 U_B394 U_B46 U_B831 U_B575 U_B100 U_B800 U_B940 U_B721 U_B176 U_B964 U_B122 U_B693 U_B326 U_B117 U_B527 U_B329 U_B998 U_B266 U_B12 U_B709 U_B776 U_B489 U_B8 U_B651 U_B664 U_B657 U_B56 U_B426 U_B952 U_B531 U_B101 U_B264 U_B748 U_B296 U_B947 U_B9 U_B730 U_B962 U_B240 U_B515 U_B993 U_B556 U_B414 U_B37 U_B868 U_B180 U_B112 U_B824 U_B191 U_B788 U_B391 U_B457 U_B992 U_B424 U_B371 U_B618 U_B996 U_B731 U_B523 U_B525 U_B281 U_B399 U_B972 U_B743 U_B445 U_B257;
07:10:05.45;20;Tram;TRAM_S1 TRAM_S2;900.000 0.000;11.000;PICKUP;600.000;U_B220 U_B587 U_B97 U_B934 U_B306 U_B894 U_B126 U_B532 U_B781 U_B839 U_B124 U_B928 U_B705 U_B679 U_B524 U_B173 U_B171 U_B91 U_B889 U_B470 U_B979 U_B851 U_B610 U_B233 U_B119 U_B102 U_B33 U_B621 U_B78 U_B647 U_B164 U_B691 U_B52 U_B826 U_B351 U_B681 U_B87 U_B648 U_B702 U_B276 U_B419 U_B950 U_B169 U_B913 U_B165 U_B687 U_B722 U_B207 U_B95 U_B249 U_B563 U_B146 U_B446 U_B806 U_B735 U_B236 U_B320 U_B538 U_B354 U_B367 U_B242 U_B547 U_B522 U_B222 U_B383 U_B55 U_B854 U_B493 U_B644 U_B336;
07:11:05.45;20;Tram;TRAM_S2 TRAM_S3;1502.073 0.173;11.000;PICKUP;1200.000;U_B220 U_B587 U_B97 U_B934 U_B306 U_B894 U_B126 U_B532 U_B781 U_B839 U_B124 U_B928 U_B705 U_B679 U_B524 U_B173 U_B171 U_B91 U_B889 U_B470 U_B979 U_B851 U_B610 U_B233 U_B119 U_B102 U_B33 U_B621 U_B78 U_B647 U_B164 U_B691 U_B52 U_B826 U_B351 U_B681 U_B87 U_B648 U_B702 U_B276 U_B419 U_B950 U_B169 U_B913 U_B165 U_B687 U_B722 U_B207 U_B95 U_B249 U_B563 U_B146 U_B446 U_B806 U_B735 U_B236 U_B320 U_B538 U_B354 U_B367 U_B242 U_B547 U_B522 U_B222 U_B383 U_B55 U_B854 U_B493 U_B644 U_B336;
07:12:05.45;20;Tram;TRAM_S3 TRAM_S4;2102.073 49.827;11.000;PICKUP;1800.000;U_B220 U_B587 U_B97 U_B934 U_B306 U_B894 U_B126 U_B532 U_B781 U_B839 U_B124 U_B928 U_B705 U_B679 U_B524 U_B173 U_B171 U_B91 U_B889 U_B470 U_B979 U_B851 U_B610 U_B233 U_B119 U_B102 U_B33 U_B621 U_B78 U_B647 U_B164 U_B691 U_B52 U_B826 U_B351 U_B681 U_B87 U_B648 U_B702 U_B276 U_B419 U_B950 U_B169 U_B913 U_B165 U_B687 U_B722 U_B207 U_B95 U_B249 U_B563 U_B146 U_B446 U_B806 U_B735 U_B236 U_B320 U_B538 U_B354 U_B367 U_B242 U_B547 U_B522 U_B222 U_B383 U_B55 U_B854 U_B493 U_B644 U_B336;
07:13:05.45;20;Tram;TRAM_S3 TRAM_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B220 U_B587 U_B97 U_B934 U_B306 U_B894 U_B126 U_B532 U_B781 U_B839 U_B124 U_B928 U_B705 U_B679 U_B524 U_B173 U_B171 U_B91 U_B889 U_B470 U_B979 U_B851 U_B610 U_B233 U_B119 U_B102 U_B33 U_B621 U_B78 U_B647 U_B164 U_B691 U_B52 U_B826 U_B351 U_B681 U_B87 U_B648 U_B702 U_B276 U_B419 U_B950 U_B169 U_B913 U_B165 U_B687 U_B722 U_B207 U_B95 U_B249 U_B563 U_B146 U_B446 U_B806 U_B735 U_B236 U_B320 U_B538 U_B354 U_B367 U_B242 U_B547 U_B522 U_B222 U_B383 U_B55 U_B854 U_B493 U_B644 U_B336;
07:20:05.45;23;Tram;TRAM_S1 TRAM_S2;900.000 0.000;11.000;PICKUP;600.000;U_B728 U_B825 U_B85 U_B549 U_B439 U_B699 U_B903 U_B386 U_B270 U_B158 U_B54 U_B724 U_B837 U_B378 U_B849 U_B161 U_B103 U_B521 U_B629 U_B802 U_B179 U_B186 U_M462 U_M126 U_M512 U_M268 U_M674 U_M132 U_B301 U_B217 U_B421 U_B223 U_B626 U_B110 U_B18 U_B892 U_B799 U_B734 U_B860 U_B308 U_B982 U_B668 U_B917 U_B931 U_B976 U_B906 U_B999 U_B843 U_B125 U_B139 U_B39 U_B215 U_B570 U_B29 U_B474 U_B273 U_B258 U_B84 U_B425 U_B872 U_B325 U_B322 U_B460 U_B248 U_B830 U_B915 U_B845 U_B986 U_B869 U_B927;
07:21:05.45;23;Tram;TRAM_S2 TRAM_S3;1502.073 0.173;11.000;PICKUP;1200.000;U_B728 U_B825 U_B85 U_B549 U_B439 U_B699 U_B903 U_B386 U_B270 U_B158 U_B54 U_B724 U_B837 U_B378 U_B849 U_B161 U_B103 U_B521 U_B629 U_B802 U_B179 U_B186 U_M462 U_M126 U_M512 U_M268 U_M674 U_M132 U_B301 U_B217 U_B421 U_B223 U_B626 U_B110 U_B18 U_B892 U_B799 U_B734 U_B860 U_B308 U_B982 U_B668 U_B917 U_B931 U_B976 U_B906 U_B999 U_B843 U_B125 U_B139 U_B39 U_B215 U_B570 U_B29 U_B474 U_B273 U_B258 U_B84 U_B425 U_B872 U_B325 U_B322 U_B460 U_B248 U_B830 U_B915 U_B845 U_B986 U_B869 U_B927;
07:22:05.45;23;Tram;TRAM_S3 TRAM_S4;2102.073 49.827;11.000;PICKUP;1800.000;U_B728 U_B825 U_B85 U_B549 U_B439 U_B699 U_B903 U_B386 U_B270 U_B158 U_B54 U_B724 U_B837 U_B378 U_B849 U_B161 U_B103 U_B521 U_B629 U_B802 U_B179 U_B186 U_M462 U_M126 U_M512 U_M268 U_M674 U_M132 U_B301 U_B217 U_B421 U_B223 U_B626 U_B110 U_B18 U_B892 U_B799 U_B734 U_B860 U_B308 U_B982 U_B668 U_B917 U_B931 U_B976 U_B906 U_B999 U_B843 U_B125 U_B139 U_B39 U_B215 U_B570 U_B29 U_B474 U_B273 U_B258 U_B84 U_B425 U_B872 U_B325 U_B322 U_B460 U_B248 U_B830 U_B915 U_B845 U_B986 U_B869 U_B927;
