TIME;ID;LINK;POSITION;DISTANCE;STATE;VEHICLE 
06:53:00.00;U_B56;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M885;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M10;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B75;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B283;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1307;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M583;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B498;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B107;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1103;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1181;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B135;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1108;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M422;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M52;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M787;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M644;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1359;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B113;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M766;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B257;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M127;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M242;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B29;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1194;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B97;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1311;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M270;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1089;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M304;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B592;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_B77;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1213;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M173;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1077;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:00.00;U_M1388;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:53:31.27;U_B598;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B598;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B518;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B518;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M961;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M961;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M591;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M591;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M230;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M230;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M323;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M323;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1004;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1004;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1000;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1000;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B363;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B363;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1255;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1255;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M948;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M948;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M908;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M908;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B488;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B488;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B264;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B264;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B452;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B452;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1087;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1087;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1210;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1210;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M867;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M867;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1115;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1115;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M374;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M374;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B573;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B573;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M234;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M234;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M685;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M685;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M305;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M305;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B532;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B532;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1010;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1010;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B51;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B51;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M832;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M832;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B154;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B154;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M264;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M264;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1237;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1237;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M256;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M256;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M877;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M877;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M635;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M635;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B161;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B161;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B497;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B497;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B272;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B272;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1037;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1037;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1122;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1122;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B229;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B229;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M889;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M889;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B386;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B386;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M55;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M55;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B189;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B189;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M812;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M812;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1328;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1328;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M794;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M794;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M824;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M824;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M116;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M116;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1302;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1302;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1021;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1021;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B139;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B139;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M825;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M825;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1084;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1084;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1175;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1175;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1060;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1060;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1046;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1046;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1072;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1072;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1205;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1205;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M292;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M292;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M29;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M29;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M568;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M568;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1348;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1348;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1026;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1026;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B565;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B565;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1383;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1383;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M357;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M357;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B145;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B145;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_B567;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_B567;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M1373;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;WALKING;
06:53:31.27;U_M1373;METRO_S4 DESTINATION_1;3000.000 0.000;3000.000;ARRIVED;
06:53:31.27;U_M365;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1151;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M392;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M817;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1215;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M769;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M633;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1048;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1082;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M446;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1051;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B517;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M836;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M280;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M902;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1289;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B515;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M82;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B12;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M907;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1305;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B590;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B340;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1126;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B433;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B116;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1065;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B577;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M560;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B304;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B13;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B491;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M796;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M658;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M336;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M126;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B54;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M758;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B82;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1034;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1016;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1223;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M1179;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M999;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_M389;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:31.27;U_B307;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:53:10.91;U_M1239;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1197;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M898;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1090;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B140;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M310;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1138;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B366;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M792;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M27;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B551;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B321;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1262;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1375;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M669;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M829;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B87;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1249;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M91;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M914;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M630;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1259;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B284;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M183;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M625;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M262;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M478;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M351;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M878;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M170;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1246;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B227;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M795;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M759;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M567;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M494;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M177;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M148;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1341;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B482;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1379;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M909;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M701;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B170;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M168;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M118;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B138;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M855;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M760;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M1366;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B287;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_M929;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
06:53:10.91;U_B523;METRO_S2 METRO_S4;2700.000 0.000;2700.000;INSIDE_VEHICLE;13
