TIME;ID;LINK;POSITION;DISTANCE;STATE;VEHICLE 
06:55:31.27;U_M951;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_M1251;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B457;ORIGIN_0 BUSA_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B457;BUSA_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B137;ORIGIN_0 BUSA_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B137;BUSA_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B237;ORIGIN_0 BUSA_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B237;BUSA_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_M1398;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_M1178;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B595;ORIGIN_0 BUSA_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_B595;BUSA_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_M556;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:55:31.27;U_M1394;ORIGIN_0 METRO_SO;300.000 0.000;300.000;WALKING;
06:55:00.00;U_B598;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B518;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B363;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B488;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B264;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B452;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B573;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B532;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B51;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B154;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B161;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B497;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B272;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B229;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B386;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B189;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B139;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B565;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B145;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B567;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B140;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B366;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B551;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B321;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B87;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B284;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B227;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B482;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B170;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B138;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B287;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B523;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B193;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B436;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B164;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B437;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B328;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B25;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B295;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B303;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B574;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B333;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B480;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B162;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B316;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B133;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B169;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B572;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B125;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B109;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B171;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B66;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B476;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B492;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B506;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B263;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B371;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B30;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B181;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B455;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:55:00.00;U_B85;TRAM_S4 BUSA_S4;2700.000 0.000;2700.000;WALKING;
06:56:00.00;U_M1043;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1193;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1219;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M229;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1340;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M93;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M726;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M39;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M762;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1188;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M63;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M663;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M381;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M340;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1168;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M932;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M61;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M650;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1054;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1092;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M194;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M913;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M500;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1199;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M984;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1250;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M841;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M626;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M533;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M272;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M921;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M428;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M753;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M122;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1088;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M199;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1097;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M915;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M882;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M662;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M212;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M179;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1162;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M853;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M684;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M839;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M45;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M869;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1124;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M295;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1031;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M275;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M166;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M356;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M928;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M309;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M59;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M620;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M743;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1324;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M101;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M627;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1157;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M504;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M480;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M417;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1128;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M418;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M109;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M707;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M994;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M484;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M296;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M65;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M241;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M933;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M566;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M319;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M785;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M822;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M789;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1319;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1312;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M725;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M265;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M905;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1171;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M255;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M451;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M464;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M37;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M384;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M448;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M365;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1151;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M392;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M817;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1215;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M769;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M633;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1048;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1082;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M446;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1051;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M836;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M280;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M902;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1289;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M82;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M907;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1305;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1126;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1065;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M560;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M796;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M658;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M336;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M126;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M758;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1034;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1016;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1223;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1179;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M999;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M389;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M470;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M612;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M382;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M155;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M450;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M326;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M543;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M680;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1109;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M751;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M181;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1098;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M871;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M925;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1217;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1291;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M18;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1062;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M988;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M288;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1104;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1154;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M1081;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M917;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:56:00.00;U_M816;METRO_SO METRO_S2;960.000 0.000;960.000;INSIDE_VEHICLE;14
06:55:00.00;U_M440;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M1287;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M471;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M338;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M196;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M369;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M858;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M322;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M982;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M649;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M934;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M1172;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:55:00.00;U_M1146;ORIGIN_0 METRO_SO;300.000 0.000;300.000;STOP;
06:56:00.00;U_M196;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M1146;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M649;METRO_SO METRO_S2;300.000 0.000;300.000;WAITING_ANSWER;
06:56:00.00;U_M934;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M440;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M338;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M471;METRO_SO METRO_S2;300.000 0.000;300.000;WAITING_ANSWER;
06:56:00.00;U_M1287;METRO_SO METRO_S2;300.000 0.000;300.000;WAITING_ANSWER;
06:56:00.00;U_M322;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M369;METRO_SO METRO_S2;300.000 0.000;300.000;WAITING_ANSWER;
06:56:00.00;U_M982;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M858;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_M1172;METRO_SO TRAM_SO;300.000 0.000;300.000;WALKING;
06:56:00.00;U_B580;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M48;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M1254;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M508;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M735;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M78;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_B23;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M831;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M1272;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M916;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M73;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M88;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M379;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M402;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M804;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_B599;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M1218;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_B399;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M1282;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M772;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_B185;ORIGIN_0 BUSA_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M60;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
06:56:00.00;U_M1114;ORIGIN_0 METRO_SO;0.000 0.000;0.000;WALKING;
