TIME;ID;TYPE;LINK;POSITION;SPEED;STATE;DISTANCE;PASSENGERS;TRAVELED_NODES
06:46:10.91;9;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;PICKUP;1200.000;U_B598 U_B518 U_M961 U_M591 U_M230 U_M323 U_M1004 U_M1000 U_B363 U_M1255 U_M948 U_M908 U_B488 U_B264 U_B452 U_M1087 U_M1210 U_M867 U_M1115 U_M374 U_B573 U_M234 U_M685 U_M305 U_B532 U_M1010 U_B51 U_M832 U_B154 U_M264 U_M1237 U_M256 U_M877 U_M635 U_B161 U_B497 U_B272 U_M1037 U_M1122 U_B229 U_M889 U_B386 U_M55 U_B189 U_M812 U_M1328 U_M794 U_M824 U_M116 U_M1302 U_M1021 U_B139 U_M825 U_M1084 U_M1175 U_M1060 U_M1046 U_M1072 U_M1205 U_M292 U_M29 U_M568 U_M1348 U_M1026 U_B565 U_M1383 U_M357 U_B145 U_B567 U_M1373;
06:48:00.00;9;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;PICKUP;1860.000;U_B598 U_B518 U_M961 U_M591 U_M230 U_M323 U_M1004 U_M1000 U_B363 U_M1255 U_M948 U_M908 U_B488 U_B264 U_B452 U_M1087 U_M1210 U_M867 U_M1115 U_M374 U_B573 U_M234 U_M685 U_M305 U_B532 U_M1010 U_B51 U_M832 U_B154 U_M264 U_M1237 U_M256 U_M877 U_M635 U_B161 U_B497 U_B272 U_M1037 U_M1122 U_B229 U_M889 U_B386 U_M55 U_B189 U_M812 U_M1328 U_M794 U_M824 U_M116 U_M1302 U_M1021 U_B139 U_M825 U_M1084 U_M1175 U_M1060 U_M1046 U_M1072 U_M1205 U_M292 U_M29 U_M568 U_M1348 U_M1026 U_B565 U_M1383 U_M357 U_B145 U_B567 U_M1373;
06:48:10.91;9;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B598 U_B518 U_M961 U_M591 U_M230 U_M323 U_M1004 U_M1000 U_B363 U_M1255 U_M948 U_M908 U_B488 U_B264 U_B452 U_M1087 U_M1210 U_M867 U_M1115 U_M374 U_B573 U_M234 U_M685 U_M305 U_B532 U_M1010 U_B51 U_M832 U_B154 U_M264 U_M1237 U_M256 U_M877 U_M635 U_B161 U_B497 U_B272 U_M1037 U_M1122 U_B229 U_M889 U_B386 U_M55 U_B189 U_M812 U_M1328 U_M794 U_M824 U_M116 U_M1302 U_M1021 U_B139 U_M825 U_M1084 U_M1175 U_M1060 U_M1046 U_M1072 U_M1205 U_M292 U_M29 U_M568 U_M1348 U_M1026 U_B565 U_M1383 U_M357 U_B145 U_B567 U_M1373;
06:51:00.00;13;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;PICKUP;660.000;U_M1239 U_M1197 U_M898 U_M1090 U_B140 U_M310 U_M1138 U_B366 U_M792 U_M27 U_B551 U_B321 U_M1262 U_M1375 U_M669 U_M829 U_B87 U_M1249 U_M91 U_M914 U_M630 U_M1259 U_B284 U_M183 U_M625 U_M262 U_M478 U_M351 U_M878 U_M170 U_M1246 U_B227 U_M795 U_M759 U_M567 U_M494 U_M177 U_M148 U_M1341 U_B482 U_M1379 U_M909 U_M701 U_B170 U_M168 U_M118 U_B138 U_M855 U_M760 U_M1366 U_B287 U_M929 U_B523 U_M425 U_M603 U_M490 U_M731 U_M1044 U_M197 U_B193 U_M558 U_M153 U_M973 U_M482 U_M100 U_B436 U_M420 U_M474 U_B164 U_M491 U_B437 U_M939 U_M611 U_M742 U_M251 U_B328 U_M1343 U_B25 U_B295 U_M193 U_B303 U_M593 U_M208 U_M910 U_M1253 U_M79 U_M207 U_B574 U_M791 U_B333 U_M84 U_M388 U_B480 U_M1123 U_B162 U_M211 U_M582 U_B316 U_M413 U_M893 U_B133 U_B169 U_M1293 U_M1012 U_M493 U_M563 U_B572 U_M1185 U_B125 U_M891 U_M501 U_M1001 U_B109 U_B171 U_M454 U_M439 U_B66 U_B476 U_B492 U_M793 U_M967 U_M888 U_M66 U_M162 U_M1229 U_B506 U_M1147 U_M521 U_M1313 U_M469 U_M1283 U_M692 U_M592 U_M549 U_M146 U_M919 U_M320 U_M1050 U_B263 U_M1390 U_B371 U_M1200 U_B30 U_M330 U_M191 U_M115 U_B181 U_M946 U_M1256 U_M487;
06:51:10.91;13;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;PICKUP;1200.000;U_M1239 U_M1197 U_M898 U_M1090 U_B140 U_M310 U_M1138 U_B366 U_M792 U_M27 U_B551 U_B321 U_M1262 U_M1375 U_M669 U_M829 U_B87 U_M1249 U_M91 U_M914 U_M630 U_M1259 U_B284 U_M183 U_M625 U_M262 U_M478 U_M351 U_M878 U_M170 U_M1246 U_B227 U_M795 U_M759 U_M567 U_M494 U_M177 U_M148 U_M1341 U_B482 U_M1379 U_M909 U_M701 U_B170 U_M168 U_M118 U_B138 U_M855 U_M760 U_M1366 U_B287 U_M929 U_B523 U_M425 U_M603 U_M490 U_M731 U_M1044 U_M197 U_B193 U_M558 U_M153 U_M973 U_M482 U_M100 U_B436 U_M420 U_M474 U_B164 U_M491 U_B437 U_M939 U_M611 U_M742 U_M251 U_B328 U_M1343 U_B25 U_B295 U_M193 U_B303 U_M593 U_M208 U_M910 U_M1253 U_M79 U_M207 U_B574 U_M791 U_B333 U_M84 U_M388 U_B480 U_M1123 U_B162 U_M211 U_M582 U_B316 U_M413 U_M893 U_B133 U_B169 U_M1293 U_M1012 U_M493 U_M563 U_B572 U_M1185 U_B125 U_M891 U_M501 U_M1001 U_B109 U_B171 U_M454 U_M439 U_B66 U_B476 U_B492 U_M793 U_M967 U_M888 U_M66 U_M162 U_M1229 U_B506 U_M1147 U_M521 U_M1313 U_M469 U_M1283 U_M692 U_M592 U_M549 U_M146 U_M919 U_M320 U_M1050 U_B263 U_M1390 U_B371 U_M1200 U_B30 U_M330 U_M191 U_M115 U_B181 U_M946 U_M1256 U_M487;
06:53:00.00;13;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;PICKUP;1860.000;U_M1239 U_M1197 U_M898 U_M1090 U_B140 U_M310 U_M1138 U_B366 U_M792 U_M27 U_B551 U_B321 U_M1262 U_M1375 U_M669 U_M829 U_B87 U_M1249 U_M91 U_M914 U_M630 U_M1259 U_B284 U_M183 U_M625 U_M262 U_M478 U_M351 U_M878 U_M170 U_M1246 U_B227 U_M795 U_M759 U_M567 U_M494 U_M177 U_M148 U_M1341 U_B482 U_M1379 U_M909 U_M701 U_B170 U_M168 U_M118 U_B138 U_M855 U_M760 U_M1366 U_B287 U_M929 U_B523 U_M425 U_M603 U_M490 U_M731 U_M1044 U_M197 U_B193 U_M558 U_M153 U_M973 U_M482 U_M100 U_B436 U_M420 U_M474 U_B164 U_M491 U_B437 U_M939 U_M611 U_M742 U_M251 U_B328 U_M1343 U_B25 U_B295 U_M193 U_B303 U_M593 U_M208 U_M910 U_M1253 U_M79 U_M207 U_B574 U_M791 U_B333 U_M84 U_M388 U_B480 U_M1123 U_B162 U_M211 U_M582 U_B316 U_M413 U_M893 U_B133 U_B169 U_M1293 U_M1012 U_M493 U_M563 U_B572 U_M1185 U_B125 U_M891 U_M501 U_M1001 U_B109 U_B171 U_M454 U_M439 U_B66 U_B476 U_B492 U_M793 U_M967 U_M888 U_M66 U_M162 U_M1229 U_B506 U_M1147 U_M521 U_M1313 U_M469 U_M1283 U_M692 U_M592 U_M549 U_M146 U_M919 U_M320 U_M1050 U_B263 U_M1390 U_B371 U_M1200 U_B30 U_M330 U_M191 U_M115 U_B181 U_M946 U_M1256 U_M487;
06:53:10.91;13;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_M1239 U_M1197 U_M898 U_M1090 U_B140 U_M310 U_M1138 U_B366 U_M792 U_M27 U_B551 U_B321 U_M1262 U_M1375 U_M669 U_M829 U_B87 U_M1249 U_M91 U_M914 U_M630 U_M1259 U_B284 U_M183 U_M625 U_M262 U_M478 U_M351 U_M878 U_M170 U_M1246 U_B227 U_M795 U_M759 U_M567 U_M494 U_M177 U_M148 U_M1341 U_B482 U_M1379 U_M909 U_M701 U_B170 U_M168 U_M118 U_B138 U_M855 U_M760 U_M1366 U_B287 U_M929 U_B523 U_M425 U_M603 U_M490 U_M731 U_M1044 U_M197 U_B193 U_M558 U_M153 U_M973 U_M482 U_M100 U_B436 U_M420 U_M474 U_B164 U_M491 U_B437 U_M939 U_M611 U_M742 U_M251 U_B328 U_M1343 U_B25 U_B295 U_M193 U_B303 U_M593 U_M208 U_M910 U_M1253 U_M79 U_M207 U_B574 U_M791 U_B333 U_M84 U_M388 U_B480 U_M1123 U_B162 U_M211 U_M582 U_B316 U_M413 U_M893 U_B133 U_B169 U_M1293 U_M1012 U_M493 U_M563 U_B572 U_M1185 U_B125 U_M891 U_M501 U_M1001 U_B109 U_B171 U_M454 U_M439 U_B66 U_B476 U_B492 U_M793 U_M967 U_M888 U_M66 U_M162 U_M1229 U_B506 U_M1147 U_M521 U_M1313 U_M469 U_M1283 U_M692 U_M592 U_M549 U_M146 U_M919 U_M320 U_M1050 U_B263 U_M1390 U_B371 U_M1200 U_B30 U_M330 U_M191 U_M115 U_B181 U_M946 U_M1256 U_M487;
06:56:00.00;14;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;PICKUP;660.000;U_B571 U_B119 U_M1043 U_M1193 U_B207 U_B521 U_B279 U_M1219 U_B576 U_M229 U_B556 U_M1340 U_M93 U_M726 U_M39 U_M762 U_B246 U_B350 U_B561 U_M1188 U_B387 U_M63 U_M663 U_B483 U_M381 U_M340 U_M1168 U_B26 U_M932 U_B208 U_M61 U_M650 U_B568 U_M1054 U_M1092 U_M194 U_M913 U_M500 U_M1199 U_M984 U_B150 U_M1250 U_M841 U_B391 U_M626 U_B27 U_M533 U_M272 U_M921 U_M428 U_M753 U_M122 U_M1088 U_M199 U_M1097 U_B274 U_M915 U_M882 U_M662 U_M212 U_M179 U_B330 U_B349 U_M1162 U_M853 U_B423 U_M684 U_M839 U_B558 U_M45 U_B519 U_B347 U_M869 U_M1124 U_M295 U_M1031 U_B234 U_M275 U_B585 U_M166 U_M356 U_M928 U_M309 U_M59 U_M620 U_M743 U_M1324 U_M101 U_M627 U_M1157 U_B179 U_B259 U_M504 U_M480 U_B339 U_M417 U_B292 U_M1128 U_M418 U_M109 U_M707 U_B442 U_M994 U_B564 U_M484 U_M296 U_B3 U_B346 U_B359 U_M65 U_M241 U_M933 U_M566 U_M319 U_B475 U_B222 U_B487 U_B212 U_M785 U_M822 U_B586 U_B317 U_B226 U_M789 U_M1319 U_M1312 U_M725 U_M265 U_M905 U_M1171 U_M255 U_B102 U_M451 U_B73 U_B278 U_B49 U_M464 U_M37 U_M384 U_B537 U_M448 U_M365 U_M1151 U_M392 U_M817 U_M1215 U_M769 U_M633 U_M1048 U_M1082;
06:56:10.91;14;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;PICKUP;1200.000;U_B571 U_B119 U_M1043 U_M1193 U_B207 U_B521 U_B279 U_M1219 U_B576 U_M229 U_B556 U_M1340 U_M93 U_M726 U_M39 U_M762 U_B246 U_B350 U_B561 U_M1188 U_B387 U_M63 U_M663 U_B483 U_M381 U_M340 U_M1168 U_B26 U_M932 U_B208 U_M61 U_M650 U_B568 U_M1054 U_M1092 U_M194 U_M913 U_M500 U_M1199 U_M984 U_B150 U_M1250 U_M841 U_B391 U_M626 U_B27 U_M533 U_M272 U_M921 U_M428 U_M753 U_M122 U_M1088 U_M199 U_M1097 U_B274 U_M915 U_M882 U_M662 U_M212 U_M179 U_B330 U_B349 U_M1162 U_M853 U_B423 U_M684 U_M839 U_B558 U_M45 U_B519 U_B347 U_M869 U_M1124 U_M295 U_M1031 U_B234 U_M275 U_B585 U_M166 U_M356 U_M928 U_M309 U_M59 U_M620 U_M743 U_M1324 U_M101 U_M627 U_M1157 U_B179 U_B259 U_M504 U_M480 U_B339 U_M417 U_B292 U_M1128 U_M418 U_M109 U_M707 U_B442 U_M994 U_B564 U_M484 U_M296 U_B3 U_B346 U_B359 U_M65 U_M241 U_M933 U_M566 U_M319 U_B475 U_B222 U_B487 U_B212 U_M785 U_M822 U_B586 U_B317 U_B226 U_M789 U_M1319 U_M1312 U_M725 U_M265 U_M905 U_M1171 U_M255 U_B102 U_M451 U_B73 U_B278 U_B49 U_M464 U_M37 U_M384 U_B537 U_M448 U_M365 U_M1151 U_M392 U_M817 U_M1215 U_M769 U_M633 U_M1048 U_M1082;
06:58:00.00;14;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;PICKUP;1860.000;U_B571 U_B119 U_M1043 U_M1193 U_B207 U_B521 U_B279 U_M1219 U_B576 U_M229 U_B556 U_M1340 U_M93 U_M726 U_M39 U_M762 U_B246 U_B350 U_B561 U_M1188 U_B387 U_M63 U_M663 U_B483 U_M381 U_M340 U_M1168 U_B26 U_M932 U_B208 U_M61 U_M650 U_B568 U_M1054 U_M1092 U_M194 U_M913 U_M500 U_M1199 U_M984 U_B150 U_M1250 U_M841 U_B391 U_M626 U_B27 U_M533 U_M272 U_M921 U_M428 U_M753 U_M122 U_M1088 U_M199 U_M1097 U_B274 U_M915 U_M882 U_M662 U_M212 U_M179 U_B330 U_B349 U_M1162 U_M853 U_B423 U_M684 U_M839 U_B558 U_M45 U_B519 U_B347 U_M869 U_M1124 U_M295 U_M1031 U_B234 U_M275 U_B585 U_M166 U_M356 U_M928 U_M309 U_M59 U_M620 U_M743 U_M1324 U_M101 U_M627 U_M1157 U_B179 U_B259 U_M504 U_M480 U_B339 U_M417 U_B292 U_M1128 U_M418 U_M109 U_M707 U_B442 U_M994 U_B564 U_M484 U_M296 U_B3 U_B346 U_B359 U_M65 U_M241 U_M933 U_M566 U_M319 U_B475 U_B222 U_B487 U_B212 U_M785 U_M822 U_B586 U_B317 U_B226 U_M789 U_M1319 U_M1312 U_M725 U_M265 U_M905 U_M1171 U_M255 U_B102 U_M451 U_B73 U_B278 U_B49 U_M464 U_M37 U_M384 U_B537 U_M448 U_M365 U_M1151 U_M392 U_M817 U_M1215 U_M769 U_M633 U_M1048 U_M1082;
06:58:10.91;14;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_B571 U_B119 U_M1043 U_M1193 U_B207 U_B521 U_B279 U_M1219 U_B576 U_M229 U_B556 U_M1340 U_M93 U_M726 U_M39 U_M762 U_B246 U_B350 U_B561 U_M1188 U_B387 U_M63 U_M663 U_B483 U_M381 U_M340 U_M1168 U_B26 U_M932 U_B208 U_M61 U_M650 U_B568 U_M1054 U_M1092 U_M194 U_M913 U_M500 U_M1199 U_M984 U_B150 U_M1250 U_M841 U_B391 U_M626 U_B27 U_M533 U_M272 U_M921 U_M428 U_M753 U_M122 U_M1088 U_M199 U_M1097 U_B274 U_M915 U_M882 U_M662 U_M212 U_M179 U_B330 U_B349 U_M1162 U_M853 U_B423 U_M684 U_M839 U_B558 U_M45 U_B519 U_B347 U_M869 U_M1124 U_M295 U_M1031 U_B234 U_M275 U_B585 U_M166 U_M356 U_M928 U_M309 U_M59 U_M620 U_M743 U_M1324 U_M101 U_M627 U_M1157 U_B179 U_B259 U_M504 U_M480 U_B339 U_M417 U_B292 U_M1128 U_M418 U_M109 U_M707 U_B442 U_M994 U_B564 U_M484 U_M296 U_B3 U_B346 U_B359 U_M65 U_M241 U_M933 U_M566 U_M319 U_B475 U_B222 U_B487 U_B212 U_M785 U_M822 U_B586 U_B317 U_B226 U_M789 U_M1319 U_M1312 U_M725 U_M265 U_M905 U_M1171 U_M255 U_B102 U_M451 U_B73 U_B278 U_B49 U_M464 U_M37 U_M384 U_B537 U_M448 U_M365 U_M1151 U_M392 U_M817 U_M1215 U_M769 U_M633 U_M1048 U_M1082;
07:01:00.00;16;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;PICKUP;660.000;U_M1051 U_M1289 U_M907 U_M1305 U_M1065 U_M1223 U_M1179 U_M999 U_M389;
07:01:10.91;16;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;PICKUP;1200.000;U_M1051 U_M1289 U_M907 U_M1305 U_M1065 U_M1223 U_M1179 U_M999 U_M389;
07:03:00.00;16;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;PICKUP;1860.000;U_M1051 U_M1289 U_M907 U_M1305 U_M1065 U_M1223 U_M1179 U_M999 U_M389;
07:03:10.91;16;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_M1051 U_M1289 U_M907 U_M1305 U_M1065 U_M1223 U_M1179 U_M999 U_M389;
07:06:00.00;19;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:06:10.91;19;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:08:00.00;19;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:08:10.91;19;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:11:00.00;21;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:11:10.91;21;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:13:00.00;21;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:13:10.91;21;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:16:00.00;22;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:16:10.91;22;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:18:00.00;22;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:18:10.91;22;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:21:00.00;26;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:21:10.91;26;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:23:00.00;26;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:23:10.91;26;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:26:00.00;27;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:26:10.91;27;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:28:00.00;27;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:28:10.91;27;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:31:00.00;29;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;PICKUP;660.000;U_M1310 U_M901 U_B412 U_M108 U_M835 U_M670;
07:31:10.91;29;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;PICKUP;1200.000;U_M1310 U_M901 U_B412 U_M108 U_M835 U_M670;
07:33:00.00;29;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;PICKUP;1860.000;U_M1310 U_M901 U_B412 U_M108 U_M835 U_M670;
07:33:10.91;29;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_M1310 U_M901 U_B412 U_M108 U_M835 U_M670;
07:36:00.00;32;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;PICKUP;660.000;U_M631 U_B251 U_M580 U_B110 U_B396 U_M149 U_M171 U_M475 U_M847 U_M347 U_M845;
07:36:10.91;32;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;PICKUP;1200.000;U_M631 U_B251 U_M580 U_B110 U_B396 U_M149 U_M171 U_M475 U_M847 U_M347 U_M845;
07:38:00.00;32;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;PICKUP;1860.000;U_M631 U_B251 U_M580 U_B110 U_B396 U_M149 U_M171 U_M475 U_M847 U_M347 U_M845;
07:38:10.91;32;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;PICKUP;2400.000;U_M631 U_B251 U_M580 U_B110 U_B396 U_M149 U_M171 U_M475 U_M847 U_M347 U_M845;
07:41:00.00;34;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:41:10.91;34;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:43:00.00;34;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:43:10.91;34;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:46:00.00;35;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:46:10.91;35;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:48:00.00;35;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:48:10.91;35;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:51:00.00;39;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:51:10.91;39;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:53:00.00;39;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:53:10.91;39;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
07:56:00.00;40;Metro;METRO_SO METRO_S2;960.000 0.000;11.000;REPOSITIONING;660.000;;
07:56:10.91;40;Metro;METRO_S2 METRO_S4;1500.000 0.000;11.000;REPOSITIONING;1200.000;;
07:58:00.00;40;Metro;METRO_S2 METRO_S4;2160.000 0.000;11.000;REPOSITIONING;1860.000;;
07:58:10.91;40;Metro;METRO_S2 METRO_S4;2700.000 0.000;11.000;REPOSITIONING;2400.000;;
